stn;time;hns010d0;qhns010d0;mhns010d0;hns002d0;qhns002d0;mhns002d0;hto000d0;qhto000d0;mhto000d0;hns003d0;qhns003d0;mhns003d0;hns004d0;qhns004d0;mhns004d0;hns005d0;qhns005d0;mhns005d0;hns000d0;qhns000d0;mhns000d0
SWZ;19990814;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990815;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990816;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990817;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990818;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990819;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990820;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990821;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990822;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990823;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990824;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990825;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990826;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990827;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990828;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990829;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990830;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990831;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990901;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990902;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990903;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990904;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990905;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990906;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990907;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990908;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990909;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990910;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990911;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990912;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990913;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990914;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990916;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990917;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990918;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990919;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990920;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990921;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990922;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990923;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990924;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990926;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990927;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990928;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990929;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19990930;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991001;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991003;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991004;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991005;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991006;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991007;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991008;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991009;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991010;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991011;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991012;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991013;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991014;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991015;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991016;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991017;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991018;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991019;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991020;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991021;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991022;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991023;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991024;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991025;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991026;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991027;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991028;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991029;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991030;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991031;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991101;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991106;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991108;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991109;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991115;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991116;-;-;-;-;-;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991117;-;-;-;-;-;-;10;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991118;-;-;-;-;-;-;30;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991119;-;-;-;-;-;-;25;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991120;-;-;-;-;-;-;18;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991121;-;-;-;-;-;-;18;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991122;-;-;-;-;-;-;22;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991123;-;-;-;-;-;-;22;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991124;-;-;-;-;-;-;17;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991125;-;-;-;-;-;-;15;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991126;-;-;-;-;-;-;10;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991127;-;-;-;-;-;-;10;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991128;-;-;-;-;-;-;7;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991129;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991130;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991201;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991202;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991203;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991205;-;-;-;-;-;-;2;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991207;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991210;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991211;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991212;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991214;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991215;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991216;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991217;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991218;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991219;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991220;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991221;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991222;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991223;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991226;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991227;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991228;-;-;-;-;-;-;25;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991229;-;-;-;-;-;-;35;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991230;-;-;-;-;-;-;25;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;19991231;-;-;-;-;-;-;22;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000101;-;-;-;-;-;-;10;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000102;-;-;-;-;-;-;9;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000103;-;-;-;-;-;-;8;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000104;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000105;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000106;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000107;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000108;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000109;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000115;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000116;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000118;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000121;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000129;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000130;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000131;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000202;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000207;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000210;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000211;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000212;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000216;-;-;-;-;-;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000217;-;-;-;-;-;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000218;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000219;-;-;-;-;-;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000220;-;-;-;-;-;-;12;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000221;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000222;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000223;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000226;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000227;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000228;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000229;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000301;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000302;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000303;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000304;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000305;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000306;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000307;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000308;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000309;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000310;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000311;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000312;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000313;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000314;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000315;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000316;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000317;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000318;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000319;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000320;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000321;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000322;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000323;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000324;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000325;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000326;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000327;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000328;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000329;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000330;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000331;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000401;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000403;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000404;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000405;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000406;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000407;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000408;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000409;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000410;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000411;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000412;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000413;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000414;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000415;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000416;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000417;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000418;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000419;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000420;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000421;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000422;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000423;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000424;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000425;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000426;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000427;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000428;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000429;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000430;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000501;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000502;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000503;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000504;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000505;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000506;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000507;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000508;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000509;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20000510;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
