 

stn;time;ths200dv;qths200dv;mths200dv;th9120dv;qth9120dv;mth9120dv;ths200d0;qths200d0;mths200d0;tre200dx;qtre200dx;mtre200dx;tre200dn;qtre200dn;mtre200dn;tre200d0;qtre200d0;mtre200d0;tre200dv;qtre200dv;mtre200dv;t24200ds;qt24200ds;mt24200ds;t12200ds;qt12200ds;mt12200ds;t06200ds;qt06200ds;mt06200ds;tre200nx;qtre200nx;mtre200nx;tre200n0;qtre200n0;mtre200n0;tre200jx;qtre200jx;mtre200jx;tre200jn;qtre200jn;mtre200jn;tre200j0;qtre200j0;mtre200j0;t18200ds;qt18200ds;mt18200ds;tre200nn;qtre200nn;mtre200nn;tre005nn;qtre005nn;mtre005nn;tre005dx;qtre005dx;mtre005dx;tre005dn;qtre005dn;mtre005dn;tre005d0;qtre005d0;mtre005d0;hns010d0;qhns010d0;mhns010d0;hns002d0;qhns002d0;mhns002d0;hns003d0;qhns003d0;mhns003d0;hns004d0;qhns004d0;mhns004d0;hns005d0;qhns005d0;mhns005d0;hns000d0;qhns000d0;mhns000d0;hto000d0;qhto000d0;mhto000d0;hns000j0;qhns000j0;mhns000j0;hto000j0;qhto000j0;mhto000j0;htoautj0;qhtoautj0;mhtoautj0;htoautd0;qhtoautd0;mhtoautd0
ENG;19870112;-19.8;0;0;-20.9;0;0;-22.6;0;0;-19.3;0;-;-27.3;0;-;-22.4;0;-;-19.7;0;-;-19.3;0;-;-20.9;0;-;-24.0;0;-;-15.4;0;0;-19.6;0;0;-20.5;0;0;-27.3;0;0;-23.5;0;0;-23.3;0;-;-24.0;0;0;-;-;-;-9.1;0;-;-27.6;0;-;-22.1;0;-;77;0;0;7;0;0;22;0;0;22;0;0;22;0;0;0;0;-;80;0;-;0;0;-;78;0;-;-;-;-;-;-;-
ENG;19870113;-10.3;0;0;-11.4;0;0;-13.1;0;0;-5.2;0;-;-20.1;0;-;-12.9;0;-;-10.2;0;-;-8.7;0;-;-11.8;0;-;-15.7;0;-;-3.7;0;0;-7.6;0;0;-8.5;0;0;-16.9;0;0;-12.7;0;0;-9.8;0;-;-25.1;0;0;-;-;-;-5.3;0;-;-20.2;0;-;-12.9;0;-;67;0;0;0;0;0;7;0;0;22;0;0;22;0;0;0;0;-;78;0;-;0;0;-;75;0;-;-;-;-;-;-;-
ENG;19870114;-4.5;0;0;-5.6;0;0;-7.3;0;0;8.3;0;-;-12.7;0;-;-7.1;0;-;-4.3;0;-;-12.4;0;-;6.8;0;-;-5.7;0;-;-11.8;0;-25;-12.4;0;-25;8.3;0;0;-12.7;0;0;-4.5;0;0;-12.6;0;-;-12.0;0;0;-;-;-;7.5;0;-;-12.3;0;-;-7.5;0;-;50;0;0;0;0;0;0;0;0;7;0;0;22;0;0;0;0;-;75;0;-;0;0;-;72;0;-;-;-;-;-;-;-
ENG;19870115;-10.2;0;0;-11.3;0;0;-13.0;0;0;-10.7;0;-;-16.8;0;-;-12.8;0;-;-10.0;0;-;-14.1;0;-;-11.5;0;-;-12.0;0;-;-13.0;0;0;-14.2;0;0;-10.7;0;-33;-14.7;0;-25;-12.3;0;-33;-13.8;0;-;-12.7;0;-25;-;-;-;-7.4;0;-;-17.9;0;-;-12.9;0;-;48;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;-;68;0;-;0;0;-;65;0;-;-;-;-;-;-;-
ENG;19870116;-9.5;0;0;-10.6;0;0;-12.3;0;0;-9.3;0;-;-15.4;0;-;-12.1;0;-;-9.3;0;-;-11.0;0;-;-11.1;0;-;-13.9;0;-;-9.8;0;0;-11.0;0;0;-9.3;0;-16;-15.2;0;-16;-12.0;0;-16;-10.6;0;-;-16.8;0;0;-;-;-;-5.4;0;-;-16.7;0;-;-12.1;0;-;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;63;0;-;0;0;-;63;0;-;-;-;-;-;-;-
ENG;19870117;-8.6;0;0;-9.7;0;0;-11.4;0;0;-9.9;0;-;-13.1;0;-;-11.2;0;-;-8.4;0;-;-11.8;0;-;-11.0;0;-;-12.3;0;-;-10.2;0;0;-11.6;0;0;-9.9;0;0;-13.1;0;0;-11.3;0;0;-10.4;0;-;-12.8;0;0;-;-;-;-3.1;0;-;-13.0;0;-;-10.4;0;-;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;63;0;-;0;0;-;63;0;-;-;-;-;-;-;-
ENG;19870118;-8.7;0;0;-9.7;0;0;-11.4;0;0;-9.2;0;-;-12.5;0;-;-11.2;0;-;-8.3;0;-;-11.3;0;-;-10.4;0;-;-12.3;0;-;-10.1;0;0;-11.1;0;0;-9.2;0;0;-12.3;0;0;-10.8;0;0;-10.6;0;-;-12.5;0;0;-;-;-;-1.1;0;-;-12.2;0;-;-10.2;0;-;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;63;0;-;0;0;-;63;0;-;-;-;-;-;-;-
ENG;19870119;-7.9;0;0;-8.9;0;0;-10.6;0;0;-8.7;0;-;-12.1;0;-;-10.4;0;-;-7.5;0;-;-10.2;0;-;-8.9;0;-;-11.3;0;-;-9.3;0;-8;-10.1;0;-8;-8.7;0;0;-11.5;0;0;-10.2;0;0;-9.6;0;-;-12.1;0;0;-;-;-;-4.3;0;-;-12.6;0;-;-9.6;0;-;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;63;0;-;0;0;-;63;0;-;-;-;-;-;-;-
ENG;19870120;-7.9;0;0;-8.8;0;0;-10.6;0;0;-7.4;0;-;-13.3;0;-;-10.4;0;-;-7.5;0;-;-13.0;0;-;-8.5;0;-;-10.4;0;-;-10.2;0;0;-12.0;0;0;-7.4;0;0;-11.6;0;0;-9.7;0;0;-10.4;0;-;-10.7;0;-8;-;-;-;0.5;0;-;-14.4;0;-;-9.8;0;-;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;60;0;-;0;0;-;60;0;-;-;-;-;-;-;-
ENG;19870121;-9.0;0;0;-9.9;0;0;-11.7;0;0;-8.1;0;-;-15.0;0;-;-11.5;0;-;-8.6;0;-;-14.2;0;-;-9.0;0;-;-11.8;0;-;-8.0;0;0;-11.7;0;0;-8.1;0;0;-13.0;0;0;-10.6;0;0;-10.4;0;-;-14.3;0;0;-;-;-;-3.9;0;-;-16.7;0;-;-11.0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;60;0;-;0;0;-;60;0;-;-;-;-;-;-;-
ENG;19870122;-6.2;0;0;-7.1;0;0;-8.9;0;0;-3.1;0;-;-14.6;0;-;-8.7;0;-;-5.8;0;-;-9.0;0;-;-3.2;0;-;-9.2;0;-;-6.9;0;0;-9.8;0;0;-3.1;0;0;-12.0;0;0;-7.1;0;0;-8.3;0;-;-15.0;0;0;-;-;-;7.7;0;-;-16.9;0;-;-10.1;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;60;0;-;0;0;-;60;0;-;-;-;-;-;-;-
ENG;19870123;-4.8;0;0;-5.7;0;0;-7.5;0;0;-1.7;0;-;-12.6;0;-;-7.3;0;-;-4.3;0;-;-3.0;0;-;-3.9;0;-;-12.2;0;-;-0.9;0;0;-3.0;0;0;-3.4;0;0;-12.6;0;0;-7.2;0;0;-5.7;0;-;-12.2;0;0;-;-;-;5.8;0;-;-14.7;0;-;-7.8;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;60;0;-;0;0;-;60;0;-;-;-;-;-;-;-
ENG;19870124;1.3;0;0;0.5;0;0;-1.3;0;0;1.1;0;-;-3.5;0;-;-1.1;0;-;1.9;0;-;-2.2;0;-;0.2;0;-;-1.0;0;-;-1.1;0;-8;-3.1;0;-8;1.1;0;0;-1.8;0;0;-0.5;0;0;-1.6;0;-;-7.3;0;0;-;-;-;4.5;0;-;-3.3;0;-;-0.6;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;60;0;-;0;0;-;57;0;-;-;-;-;-;-;-
ENG;19870125;-0.9;0;0;-1.7;0;0;-3.5;0;0;-0.3;0;-;-8.8;0;-;-3.3;0;-;-0.3;0;-;-2.4;0;-;-0.8;0;-;-6.8;0;-;0.3;0;0;-3.3;0;0;-0.3;0;0;-8.8;0;0;-3.2;0;0;-2.4;0;-;-7.2;0;-8;-;-;-;8.4;0;-;-10.3;0;-;-4.0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;57;0;-;0;0;-;57;0;-;-;-;-;-;-;-
ENG;19870126;-1.2;0;0;-2.0;0;0;-3.8;0;0;2.7;0;-;-7.7;0;-;-3.6;0;-;-0.5;0;-;-5.1;0;-;-2.2;0;-;-5.9;0;-;-2.8;0;0;-6.1;0;0;2.7;0;0;-6.3;0;0;-2.4;0;0;-2.8;0;-;-6.2;0;0;-;-;-;4.9;0;-;-10.0;0;-;-5.2;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;57;0;-;0;0;-;57;0;-;-;-;-;-;-;-
ENG;19870127;-2.4;0;0;-3.2;0;0;-5.0;0;0;-0.2;0;-;-10.4;0;-;-4.8;0;-;-1.7;0;-;-0.2;0;-;-5.2;0;-;-7.3;0;-;0.3;0;0;-1.1;0;0;-1.1;0;0;-10.4;0;0;-5.2;0;0;-2.8;0;-;-9.3;0;0;-;-;-;2.2;0;-;-11.9;0;-;-4.2;0;-;10;0;0;10;0;0;10;0;0;10;0;0;10;0;0;10;0;-;57;0;-;0;0;-;56;0;-;-;-;-;-;-;-
ENG;19870128;1.4;0;0;0.7;0;0;-1.1;0;0;1.8;0;-;-3.2;0;-;-0.9;0;-;2.2;0;-;-2.9;0;-;-0.7;0;-;-0.8;0;-;-1.1;0;0;-2.8;0;0;1.8;0;0;-1.8;0;0;-0.4;0;0;-1.7;0;-;-3.2;0;0;-;-;-;1.5;0;-;-3.2;0;-;-0.2;0;-;39;0;0;39;0;0;39;0;0;39;0;0;39;0;0;29;0;-;66;0;-;19;0;-;79;0;-;-;-;-;-;-;-
ENG;19870129;-2.2;0;0;-2.9;0;0;-4.7;0;0;-2.8;0;-;-7.3;0;-;-4.5;0;-;-1.4;0;-;-7.3;0;-;-4.1;0;-;-3.9;0;-;-4.8;0;0;-7.4;0;0;-3.6;0;0;-5.0;0;0;-4.3;0;0;-5.0;0;-;-4.0;0;0;-;-;-;0.2;0;-;-7.2;0;-;-3.0;0;-;39;0;0;29;0;0;39;0;0;39;0;0;39;0;0;0;0;-;89;0;-;0;0;-;86;0;-;-;-;-;-;-;-
ENG;19870130;-8.2;0;0;-8.9;0;0;-10.7;0;0;-7.5;0;-;-15.2;0;-;-10.5;0;-;-7.3;0;-;-8.9;0;-;-8.5;0;-;-10.7;0;-;-7.1;0;0;-11.1;0;0;-7.7;0;0;-13.5;0;0;-10.2;0;0;-13.0;0;-;-10.8;0;0;-;-;-;5.5;0;-;-17.5;0;-;-8.9;0;-;39;0;0;0;0;0;29;0;0;39;0;0;39;0;0;0;0;-;84;0;-;0;0;-;83;0;-;-;-;-;-;-;-
ENG;19870131;-4.4;0;0;-5.0;0;0;-6.8;0;0;-1.8;0;-;-11.6;0;-;-6.6;0;-;-3.4;0;-;-7.8;0;-;-2.9;0;-;-8.7;0;-;-4.8;0;0;-7.0;0;0;-1.8;0;-8;-9.9;0;-8;-5.1;0;-8;-5.9;0;-;-15.2;0;0;-;-;-;9.3;0;-;-15.5;0;-;-8.2;0;-;39;0;0;0;0;0;0;0;0;29;0;0;39;0;0;0;0;-;80;0;-;0;0;-;76;0;-;-;-;-;-;-;-
ENG;19870201;-2.8;0;0;-3.4;0;0;-5.2;0;0;0.8;0;-;-9.4;0;-;-5.0;0;-;-1.8;0;-;-6.3;0;-;-1.8;0;-;-6.9;0;-;-3.8;0;0;-5.6;0;0;0.8;0;0;-8.1;0;0;-3.7;0;0;-6.2;0;-;-9.4;0;0;-;-;-;9.9;0;-;-13.4;0;-;-7.0;0;-;39;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;-;72;0;-;0;0;-;70;0;-;-;-;-;-;-;-
ENG;19870202;0.0;0;0;-0.5;0;0;-2.3;0;0;2.9;0;-;-8.2;0;-;-2.1;0;-;1.1;0;-;0.8;0;-;0.7;0;-;-5.2;0;-;1.1;0;0;-1.1;0;0;2.9;0;0;-6.1;0;0;-1.0;0;0;-1.4;0;-;-8.2;0;0;-;-;-;10.5;0;-;-11.6;0;-;-3.6;0;-;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;68;0;-;0;0;-;66;0;-;-;-;-;-;-;-
ENG;19870203;2.6;0;0;2.1;0;0;0.3;0;0;3.6;0;-;-3.1;0;-;0.5;0;-;3.7;0;-;-0.1;0;-;3.1;0;-;-1.3;0;-;2.0;0;0;0.3;0;0;3.6;0;0;-2.0;0;0;1.6;0;0;2.1;0;-;-3.1;0;0;-;-;-;6.1;0;-;-7.2;0;-;-0.5;0;-;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;66;0;-;0;0;-;66;0;-;-;-;-;-;-;-
ENG;19870204;1.3;0;0;0.9;0;0;-0.9;0;0;3.6;0;-;-4.5;0;-;-0.7;0;-;2.5;0;-;-3.8;0;-;3.2;0;-;-0.7;0;-;-1.2;0;0;-3.7;0;0;3.6;0;0;-2.7;0;0;0.1;0;0;-1.2;0;-;-2.4;0;0;-;-;-;10.9;0;-;-7.6;0;-;-1.4;0;-;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;66;0;-;0;0;-;63;0;-;-;-;-;-;-;-
ENG;19870205;-1.8;0;0;-2.2;0;0;-4.0;0;0;0.8;0;-;-7.5;0;-;-3.8;0;-;-0.6;0;-;-6.5;0;-;-0.6;0;-;-4.9;0;-;-2.9;0;0;-5.7;0;0;0.8;0;0;-6.2;0;0;-2.7;0;0;-4.3;0;-;-5.8;0;0;-;-;-;8.4;0;-;-9.8;0;-;-4.1;0;-;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;63;0;-;0;0;-;62;0;-;-;-;-;-;-;-
ENG;19870206;-1.0;0;0;-1.5;0;0;-3.2;0;0;3.6;0;-;-8.6;0;-;-3.0;0;-;0.2;0;-;-0.4;0;-;-3.5;0;-;-7.1;0;-;3.3;0;0;-0.3;0;0;3.6;0;0;-6.7;0;0;-2.2;0;0;-4.5;0;-;-8.6;0;0;-;-;-;9.9;0;-;-10.8;0;-;-2.9;0;-;30;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;-;62;0;-;0;0;-;62;0;-;-;-;-;-;-;-
ENG;19870207;3.7;0;0;3.3;0;0;1.6;0;0;3.4;0;-;-0.3;0;-;1.8;0;-;4.9;0;-;1.3;0;-;2.2;0;-;1.2;0;-;2.0;0;0;1.1;0;0;3.4;0;0;0.9;0;0;2.3;0;0;2.0;0;-;-4.2;0;0;-;-;-;3.6;0;-;-0.6;0;-;1.4;0;-;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;-;63;0;-;0;0;-;60;0;-;-;-;-;-;-;-
ENG;19870208;4.3;0;0;3.9;0;0;2.2;0;0;5.4;0;-;0.1;0;-;2.4;0;-;5.5;0;-;4.0;0;-;2.6;0;-;0.4;0;-;5.1;0;0;2.6;0;0;5.4;0;0;0.1;0;0;2.6;0;0;2.9;0;-;0.1;0;0;-;-;-;6.1;0;-;-0.6;0;-;1.9;0;-;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;-;52;0;-;0;0;-;50;0;-;-;-;-;-;-;-
ENG;19870209;4.7;0;0;4.3;0;0;2.7;0;0;6.4;0;-;0.1;0;-;2.9;0;-;5.9;0;-;2.7;0;-;5.1;0;-;0.8;0;-;4.3;0;0;2.6;0;0;6.4;0;0;0.1;0;0;3.5;0;0;3.7;0;-;0.3;0;0;-;-;-;11.4;0;-;-2.8;0;-;2.2;0;-;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;-;50;0;-;0;0;-;48;0;-;-;-;-;-;-;-
ENG;19870210;4.1;0;0;3.7;0;0;2.1;0;0;5.6;0;-;0.1;0;-;2.3;0;-;5.2;0;-;0.1;0;-;4.6;0;-;1.2;0;-;1.0;0;0;0.1;0;0;5.6;0;0;1.0;0;0;3.1;0;0;1.0;0;-;0.3;0;0;-;-;-;10.1;0;-;-2.0;0;-;2.1;0;-;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-;48;0;-;0;0;-;48;0;-;-;-;-;-;-;-
ENG;19870211;2.6;0;0;2.2;0;0;0.7;0;0;7.9;0;-;-1.1;0;-;0.9;0;-;3.7;0;-;2.0;0;-;0.9;0;-;-0.9;0;-;7.9;0;0;2.1;0;0;5.2;0;0;-1.0;0;0;0.8;0;0;1.0;0;-;-1.1;0;0;-;-;-;5.7;0;-;-2.4;0;-;0.8;0;-;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;48;0;-;0;0;-;48;0;-;-;-;-;-;-;-
ENG;19870212;3.7;0;0;3.4;0;0;1.9;0;0;4.4;0;-;0.5;0;-;2.1;0;-;4.8;0;-;1.3;0;-;4.1;0;-;1.0;0;-;2.2;0;0;1.0;0;0;4.4;0;-8;0.5;0;-8;2.5;0;-8;1.3;0;-;-0.4;0;0;-;-;-;7.5;0;-;-0.8;0;-;1.9;0;-;5;0;0;4;0;0;4;0;0;4;0;0;4;0;0;4;0;-;46;0;-;0;0;-;46;0;-;-;-;-;-;-;-
ENG;19870213;1.3;0;0;0.9;0;0;-0.5;0;0;1.7;0;-;-2.0;0;-;-0.3;0;-;2.4;0;-;-1.8;0;-;0.7;0;-;-0.2;0;-;-0.6;0;0;-1.7;0;0;1.5;0;0;-1.0;0;0;-0.2;0;0;-0.5;0;-;-0.2;0;0;-;-;-;7.3;0;-;-3.1;0;-;0.5;0;-;5;0;0;4;0;0;4;0;0;4;0;0;4;0;0;0;0;-;50;0;-;0;0;-;50;0;-;-;-;-;-;-;-
ENG;19870214;1.8;0;0;1.5;0;0;0.1;0;0;3.0;0;-;-3.8;0;-;0.2;0;-;2.8;0;-;1.1;0;-;1.1;0;-;-3.8;0;-;3.0;0;0;1.3;0;0;2.9;0;0;-3.1;0;0;0.9;0;0;1.3;0;-;-3.8;0;0;-;-;-;7.7;0;-;-5.6;0;-;0.3;0;-;5;0;0;0;0;0;4;0;0;4;0;0;4;0;0;0;0;-;48;0;-;0;0;-;48;0;-;-;-;-;-;-;-
ENG;19870215;1.4;0;0;1.0;0;0;-0.3;0;0;1.3;0;-;-2.1;0;-;-0.2;0;-;2.3;0;-;-2.1;0;-;-0.3;0;-;0.7;0;-;-0.9;0;0;-2.1;0;0;0.6;0;0;-0.9;0;0;-0.2;0;0;-0.6;0;-;0.7;0;0;-;-;-;0.9;0;-;-2.2;0;-;-0.2;0;-;24;0;0;19;0;0;19;0;0;23;0;0;23;0;0;19;0;-;48;0;-;4;0;-;50;0;-;-;-;-;-;-;-
ENG;19870216;-1.9;0;0;-2.3;0;0;-3.5;0;0;-2.1;0;-;-4.6;0;-;-3.4;0;-;-1.0;0;-;-4.6;0;-;-2.8;0;-;-3.5;0;-;-3.8;0;0;-4.6;0;0;-2.3;0;0;-3.9;0;0;-3.3;0;0;-3.9;0;-;-3.5;0;0;-;-;-;3.7;0;-;-4.7;0;-;-2.1;0;-;31;0;0;27;0;0;27;0;0;27;0;0;31;0;0;8;0;-;65;0;-;4;0;-;69;0;-;-;-;-;-;-;-
ENG;19870217;-3.0;0;0;-3.4;0;0;-4.5;0;0;-3.5;0;-;-5.0;0;-;-4.4;0;-;-2.0;0;-;-4.7;0;-;-3.7;0;-;-4.9;0;-;-4.0;0;0;-4.7;0;0;-3.5;0;0;-5.0;0;0;-4.1;0;0;-4.0;0;-;-5.0;0;0;-;-;-;-0.3;0;-;-5.2;0;-;-3.5;0;-;37;0;0;14;0;0;33;0;0;33;0;0;33;0;0;6;0;-;73;0;-;2;0;-;75;0;-;-;-;-;-;-;-
ENG;19870218;-3.6;0;0;-4.1;0;0;-5.1;0;0;-3.8;0;-;-6.0;0;-;-5.0;0;-;-2.7;0;-;-5.9;0;-;-4.3;0;-;-5.0;0;-;-5.3;0;0;-6.0;0;0;-3.8;0;0;-5.2;0;0;-4.6;0;0;-5.1;0;-;-5.2;0;0;-;-;-;-0.6;0;-;-6.1;0;-;-4.4;0;-;44;0;0;13;0;0;21;0;0;40;0;0;40;0;0;7;0;-;79;0;-;4;0;-;83;0;-;-;-;-;-;-;-
ENG;19870219;-4.7;0;0;-5.2;0;0;-6.1;0;0;-4.6;0;-;-8.7;0;-;-6.0;0;-;-3.7;0;-;-5.8;0;-;-5.2;0;-;-8.1;0;-;-5.6;0;0;-5.9;0;0;-4.6;0;0;-8.7;0;0;-5.9;0;0;-5.7;0;-;-8.1;0;0;-;-;-;0.9;0;-;-9.9;0;-;-4.9;0;-;44;0;0;7;0;0;13;0;0;21;0;0;40;0;0;0;0;-;86;0;-;4;0;-;90;0;-;-;-;-;-;-;-
ENG;19870220;-3.7;0;0;-4.1;0;0;-5.0;0;0;-3.6;0;-;-6.3;0;-;-4.9;0;-;-2.7;0;-;-4.0;0;-;-4.3;0;-;-5.9;0;-;-3.9;0;0;-4.5;0;0;-3.6;0;0;-6.3;0;0;-4.7;0;0;-4.3;0;-;-6.2;0;0;-;-;-;-0.1;0;-;-6.4;0;-;-4.1;0;-;44;0;0;0;0;0;7;0;0;13;0;0;21;0;0;0;0;-;85;0;-;0;0;-;75;0;-;-;-;-;-;-;-
ENG;19870221;-2.3;0;0;-2.9;0;0;-3.6;0;0;-1.2;0;-;-5.0;0;-;-3.5;0;-;-1.4;0;-;-4.2;0;-;-2.2;0;-;-4.6;0;-;-2.9;0;0;-4.3;0;0;-1.2;0;0;-4.9;0;0;-3.0;0;0;-3.0;0;-;-5.0;0;0;-;-;-;2.9;0;-;-5.5;0;-;-2.7;0;-;44;0;0;0;0;0;0;0;0;7;0;0;13;0;0;0;0;-;75;0;-;0;0;-;75;0;-;-;-;-;-;-;-
ENG;19870222;-3.0;0;0;-3.6;0;0;-4.2;0;0;-1.1;0;-;-6.9;0;-;-4.1;0;-;-2.1;0;-;-3.8;0;-;-2.1;0;-;-6.3;0;-;-3.3;0;0;-4.0;0;0;-1.1;0;0;-6.9;0;0;-3.8;0;0;-3.6;0;-;-6.4;0;0;-;-;-;6.9;0;-;-9.1;0;-;-3.1;0;-;41;0;0;1;0;0;1;0;0;1;0;0;8;0;0;1;0;-;75;0;-;0;0;-;75;0;-;-;-;-;-;-;-
ENG;19870223;-2.5;0;0;-3.1;0;0;-3.6;0;0;0.0;0;-;-8.3;0;-;-3.5;0;-;-1.7;0;-;-4.1;0;-;-1.3;0;-;-6.6;0;-;-2.6;0;0;-4.8;0;0;0.0;0;0;-8.3;0;0;-3.3;0;0;-2.7;0;-;-6.6;0;0;-;-;-;11.7;0;-;-11.7;0;-;-2.0;0;-;41;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;-;76;0;-;0;0;-;70;0;-;-;-;-;-;-;-
ENG;19870224;-4.9;0;0;-5.5;0;0;-5.9;0;0;-1.1;0;-;-10.6;0;-;-5.8;0;-;-4.2;0;-;-6.8;0;-;-2.2;0;-;-10.1;0;-;-4.4;0;0;-7.0;0;0;-1.1;0;0;-10.6;0;0;-4.8;0;0;-6.1;0;-;-10.1;0;0;-;-;-;9.0;0;-;-13.8;0;-;-5.1;0;-;41;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;-;69;0;-;0;0;-;68;0;-;-;-;-;-;-;-
ENG;19870225;-1.6;0;0;-2.3;0;0;-2.6;0;0;2.9;0;-;-9.6;0;-;-2.5;0;-;-1.1;0;-;-1.9;0;-;2.4;0;-;-7.6;0;-;0.8;0;0;-1.1;0;0;2.9;0;0;-8.4;0;0;-0.7;0;0;-0.5;0;-;-9.6;0;0;-;-;-;10.8;0;-;-12.3;0;-;-3.2;0;-;22;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;-;67;0;-;0;0;-;66;0;-;-;-;-;-;-;-
ENG;19870226;1.7;0;0;1.0;0;0;0.8;0;0;2.2;0;-;-3.2;0;-;0.9;0;-;2.1;0;-;0.8;0;-;1.7;0;-;0.2;0;-;1.9;0;0;1.3;0;0;2.2;0;0;0.2;0;0;1.4;0;0;1.7;0;-;-3.8;0;0;-;-;-;2.5;0;-;-5.2;0;-;0.3;0;-;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-;63;0;-;0;0;-;60;0;-;-;-;-;-;-;-
ENG;19870227;3.1;0;0;2.3;0;0;2.3;0;0;4.2;0;-;0.3;0;-;2.4;0;-;3.4;0;-;2.7;0;-;3.0;0;-;1.1;0;-;3.3;0;-25;2.6;0;-25;4.2;0;0;0.8;0;0;2.7;0;0;2.9;0;-;0.3;0;0;-;-;-;3.4;0;-;0.1;0;-;1.7;0;-;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;59;0;-;0;0;-;55;0;-;-;-;-;-;-;-
ENG;19870228;2.4;0;0;1.6;0;0;1.7;0;0;3.4;0;-;0.6;0;-;1.8;0;-;2.6;0;-;1.6;0;-;2.7;0;-;2.4;0;-;3.4;0;0;1.6;0;0;3.4;0;0;0.6;0;0;1.7;0;0;2.0;0;-;1.4;0;-25;-;-;-;2.2;0;-;0.3;0;-;1.2;0;-;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;52;0;-;0;0;-;50;0;-;-;-;-;-;-;-
ENG;19870301;3.5;0;0;2.5;0;0;3.0;0;0;6.3;0;-;1.2;0;-;3.1;0;-;3.6;0;-;2.7;0;-;4.5;0;-;2.2;0;-;5.4;0;0;3.0;0;0;6.3;0;0;1.5;0;0;3.8;0;0;2.7;0;-;0.8;0;0;-;-;-;8.5;0;-;0.6;0;-;2.9;0;-;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;50;0;-;0;0;-;50;0;-;-;-;-;-;-;-
ENG;19870302;4.5;0;0;3.4;0;0;4.1;0;0;9.9;0;-;1.0;0;-;4.2;0;-;4.6;0;-;1.3;0;-;5.8;0;-;4.6;0;-;3.9;0;0;0.9;0;0;9.9;0;0;2.9;0;0;5.6;0;0;4.3;0;-;1.9;0;0;-;-;-;6.3;0;-;0.4;0;-;2.9;0;-;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;2;0;-;48;0;-;0;0;-;48;0;-;-;-;-;-;-;-
ENG;19870303;-3.3;0;0;-4.4;0;0;-3.6;0;0;1.3;0;-;-8.7;0;-;-3.5;0;-;-3.2;0;-;-8.3;0;-;-3.5;0;-;-1.1;0;-;-5.7;0;0;-8.1;0;0;-1.1;0;0;-5.6;0;0;-3.2;0;0;-5.6;0;-;-1.1;0;0;-;-;-;0.1;0;-;-9.9;0;-;-2.8;0;-;25;0;0;24;0;0;24;0;0;24;0;0;24;0;0;22;0;-;50;0;-;20;0;-;70;0;-;-;-;-;-;-;-
ENG;19870304;-7.2;0;0;-8.4;0;0;-7.4;0;0;-4.2;0;-;-13.0;0;-;-7.3;0;-;-7.2;0;-;-6.2;0;-;-6.2;0;-;-10.5;0;-;-5.4;0;0;-6.1;0;0;-4.2;0;-8;-13.0;0;-8;-7.2;0;-8;-6.1;0;-;-10.6;0;0;-;-;-;3.4;0;-;-16.2;0;-;-6.1;0;-;44;0;0;42;0;0;44;0;0;44;0;0;44;0;0;20;0;-;72;0;-;0;0;-;70;0;-;-;-;-;-;-;-
